date,model,GraphicsFillPercentage,TopSheetFillPercentage,Columns,Rows,Sheets
2020-12-27,TLAS,70.37037037037037,14.074074074074074,5,9,6
2020-12-27,TLAL,70,14.166666666666666,5,8,6
2020-12-27,TLAL,65.83333333333333,13.333333333333334,5,8,6
2020-12-26,TLAL,65.83333333333333,13.333333333333334,5,8,6
2020-12-26,TLAS,63.333333333333336,12.962962962962964,5,9,6
2020-12-26,TLAL,71.66666666666667,14.583333333333334,5,8,6
2020-12-26,TLAL,65,13.333333333333334,5,8,6
2020-12-26,TLK,52.916666666666664,17.916666666666668,6,10,4
2020-12-25,TLAS,62.592592592592595,12.592592592592593,5,9,6
2020-12-25,TLAL,75.41666666666667,15.416666666666666,5,8,6
2020-12-24,TLAL,66.25,13.333333333333334,5,8,6
2020-12-24,NPAL,69.44444444444444,13.88888888888889,6,2,6
2020-12-24,TLAL,68.33333333333333,13.75,5,8,6
2020-12-24,TLAS,62.22222222222222,12.592592592592593,5,9,6
2020-12-24,TLAL,65,13.333333333333334,5,8,6
2020-12-24,NPAL,78.33333333333333,20,6,2,5
2020-12-23,TLAL,64.58333333333333,12.916666666666666,5,8,6
2020-12-23,TLAS,65.92592592592592,13.333333333333334,5,9,6
2020-12-23,TLAL,65.83333333333333,13.333333333333334,5,8,6
2020-12-23,NPK,52.77777777777778,27.77777777777778,6,2,3
2020-12-23,NPAL,78.33333333333333,20,6,2,5
2020-12-23,TLAL,77.08333333333333,15.416666666666666,5,8,6
2020-12-23,TLAL,75.625,10.9375,5,8,8
2020-12-23,TLAL,64.58333333333333,12.916666666666666,5,8,6
2020-12-23,TLAS,64.44444444444444,12.962962962962964,5,9,6
2020-12-23,TLAL,64.58333333333333,12.916666666666666,5,8,6
2020-12-23,TLK,60.333333333333336,15.333333333333334,6,10,5
2020-12-23,TLAL,64.58333333333333,12.916666666666666,5,8,6
2020-12-22,TLAS,68.51851851851852,13.703703703703704,5,9,6
2020-12-22,TLAL,83.33333333333333,10.555555555555555,5,8,9
2020-12-22,TLK,57.5,19.166666666666668,6,10,4
2020-12-22,TLAL,75,12.5,5,8,7
2020-12-22,NPAL,87.96296296296296,11.11111111111111,6,2,9
2020-12-22,TLAS,63.333333333333336,12.962962962962964,5,9,6
2020-12-22,NPAS,76.38888888888889,15.277777777777779,6,2,6
2020-12-22,TLAL,71.25,14.583333333333334,5,8,6
2020-12-22,TLAL,69.64285714285714,11.785714285714286,5,8,7
2020-12-22,NPAL,87.03703703703704,11.11111111111111,6,2,9
2020-12-22,NPAL,63.333333333333336,16.666666666666668,6,2,5
2020-12-22,TLAL,64.58333333333333,12.916666666666666,5,8,6
2020-12-22,TLAS,62.592592592592595,12.592592592592593,5,9,6
2020-12-22,NPAL,70,18.333333333333332,6,2,5
2020-12-22,NPAS,68.05555555555556,13.88888888888889,6,2,6
2020-12-22,TLAL,69.16666666666667,14.166666666666666,5,8,6
2020-12-22,TLK,53.333333333333336,17.916666666666668,6,10,4
2020-12-22,TLAL,72.85714285714286,12.142857142857142,5,8,7
2020-12-22,NPAS,71.42857142857143,11.904761904761905,6,2,7
2020-12-22,NPAS,75,20,6,2,5
2020-12-22,TLAL,73.33333333333333,15,5,8,6
2020-12-22,TLAS,64.44444444444444,12.962962962962964,5,9,6
2020-12-22,TLAL,64.58333333333333,12.916666666666666,5,8,6
2020-12-21,TLAL,68.75,13.75,5,8,6
2020-12-21,TLAS,62.22222222222222,12.592592592592593,5,9,6
2020-12-21,TLAL,72.08333333333333,14.583333333333334,5,8,6
2020-12-21,NPAL,68.05555555555556,13.88888888888889,6,2,6
2020-12-21,TLAL,69.58333333333333,14.166666666666666,5,8,6
2020-12-21,TLAS,63.7037,12.962962962962964,5,9,6
2020-12-21,TLAL,75,15,5,8,6
2020-12-21,NPAS,68.05555555555556,13.88888888888889,6,2,6
2020-12-21,TLAL,70,14.166666666666666,5,8,6
2020-12-21,NPAL,73.33333333333333,18.333333333333332,6,2,5
2020-12-21,TLAS,63.7037,12.962962962962964,5,9,6
2020-12-21,TLAL,66.25,13.333333333333334,5,8,6
2020-12-21,TLAL,79.6875,11.5625,5,8,8
2020-12-21,TLAL,82.5,13.928571428571429,5,8,7
2020-12-21,TLAS,71.11111111111111,14.444444444444445,5,9,6
2020-12-21,NPK,66.66666666666667,33.333333333333336,6,2,3
2020-12-21,TLAL,89.46428571428571,6.964285714285714,5,8,14
2020-12-21,TLAL,65.83333333333333,13.333333333333334,5,8,6
2020-12-21,TLK,52.5,17.5,6,10,4
2020-12-21,NPAL,77.77777777777777,16.666666666666668,6,2,6
2020-12-21,TLAL,66.25,13.333333333333334,5,8,6
2020-12-20,TLAL,69.16666666666667,14.166666666666666,5,8,6
2020-12-20,TLAS,64.44444444444444,12.962962962962964,5,9,6
2020-12-20,TLAL,68.33333333333333,13.75,5,8,6
2020-12-20,TLAS,63.333333333333336,12.962962962962964,5,9,6
2020-12-20,TLAL,65,13.333333333333334,5,8,6
2020-12-20,TLAL,67.08333333333333,13.75,5,8,6
2020-12-20,NPAL,73.33333333333333,18.333333333333332,6,2,5
2020-12-20,TLAS,62.22222222222222,12.592592592592593,5,9,6
2020-12-20,TLAL,64.58333333333333,12.916666666666666,5,8,6
2020-12-19,TLK,52.5,17.5,6,10,4
2020-12-19,TLAL,67.08333333333333,13.75,5,8,6
2020-12-19,TLAS,62.96296296296296,12.592592592592593,5,9,6
2020-12-19,TLAL,67.08333333333333,13.75,5,8,6
2020-12-19,TLAL,80.9375,11.5625,5,8,8
2020-12-19,TLAS,62.22222222222222,12.592592592592593,5,9,6
2020-12-19,TLAL,68.33333333333333,13.75,5,8,6
2020-12-19,TLAL,67.08333333333333,13.75,5,8,6
2020-12-19,TLAS,62.96296296296296,12.592592592592593,5,9,6
2020-12-19,TLAL,69.64285714285714,11.785714285714286,5,8,7
2020-12-18,TLK,54.166666666666664,18.333333333333332,6,10,4
2020-12-18,TLAL,66.66666666666667,13.333333333333334,5,8,6
2020-12-18,TLAS,63.333333333333336,12.962962962962964,5,9,6
2020-12-18,TLAL,66.25,13.333333333333334,5,8,6
2020-12-18,TLAL,75.83333333333333,15.416666666666666,5,8,6
2020-12-18,TLAS,66.66666666666667,13.333333333333334,5,9,6
2020-12-18,NPAS,70,18.333333333333332,6,2,5
2020-12-18,TLAL,72.85714285714286,12.142857142857142,5,8,7
2020-12-18,TLAL,74.16666666666667,15,5,8,6
2020-12-18,NPAL,61.666666666666664,16.666666666666668,6,2,5
2020-12-18,TLAL,65,13.333333333333334,5,8,6
2020-12-18,TLAS,65.55555555555556,13.333333333333334,5,9,6
2020-12-18,TLAL,71.42857142857143,12.142857142857142,5,8,7
2020-12-18,NPAL,86.53846153846153,7.6923076923076925,6,2,13
2020-12-18,TLAL,69.16666666666667,14.166666666666666,5,8,6
2020-12-18,TLAL,74.0625,10.625,5,8,8
2020-12-18,TLAS,70.37037037037037,14.074074074074074,5,9,6
2020-12-17,TLK,53.75,17.916666666666668,6,10,4
2020-12-17,TLAL,65.83333333333333,13.333333333333334,5,8,6
2020-12-17,TLAL,65.41666666666667,13.333333333333334,5,8,6
2020-12-17,NPAS,69.44444444444444,13.88888888888889,6,2,6
2020-12-17,NPAL,86.80555555555556,8.333333333333334,6,2,12
2020-12-17,TLAS,78,8.666666666666666,5,9,10
2020-12-17,TLAL,85,12.1875,5,8,8
2020-12-17,NPAL,90.15151515151516,9.090909090909092,6,2,11
2020-12-17,NPAS,61.666666666666664,16.666666666666668,6,2,5
2020-12-17,TLAL,82.04545454545455,8.409090909090908,5,8,11
2020-12-17,TLAL,85.9091,8.636363636363637,5,8,11
2020-12-17,TLAS,79.596,8.080808080808081,5,9,11
2020-12-17,TLAL,95.11904761904762,4.761904761904762,5,8,21
2020-12-17,TLK,64.16666666666667,21.666666666666668,6,10,4
2020-12-17,TLAL,92.05882352941177,5.882352941176471,5,8,17
2020-12-16,NPAL,66.66666666666667,16.666666666666668,6,2,5
2020-12-16,TLAL,85.38461538461539,7.115384615384615,5,8,13
2020-12-16,TLAS,79.39393939393939,8.080808080808081,5,9,11
2020-12-16,NPAL,72.22222222222223,15.277777777777779,6,2,6
2020-12-16,TLAL,80.68181818181819,8.181818181818182,5,8,11
2020-12-16,TLAL,84.54545454545455,8.636363636363637,5,8,11
2020-12-16,NPAS,66.66666666666667,16.666666666666668,6,2,5
2020-12-16,NPAL,77.77777777777777,16.666666666666668,6,2,6
2020-12-16,TLAL,85.41666666666667,7.916666666666667,5,8,12
2020-12-16,NPAS,61.666666666666664,16.666666666666668,6,2,5
2020-12-16,TLAS,81.01010101010101,8.282828282828282,5,9,11
2020-12-16,NPAL,63.333333333333336,16.666666666666668,6,2,5
2020-12-16,TLAL,83.95833333333333,7.708333333333333,5,8,12
2020-12-16,TLAL,84.0909,8.409090909090908,5,8,11
2020-12-15,TLK,52.5,17.5,6,10,4
2020-12-15,TLAL,84.77272727272727,8.636363636363637,5,8,11
2020-12-15,NPAL,76.66666666666667,20,6,2,5
2020-12-15,TLAS,79.596,8.080808080808081,5,9,11
2020-12-15,TLAL,91.80555555555556,5.416666666666667,5,8,18
2020-12-15,TLAL,87.11538461538461,7.3076923076923075,5,8,13
2020-12-15,TLAS,81.41414141414141,8.282828282828282,5,9,11
2020-12-15,NPAL,63.333333333333336,16.666666666666668,6,2,5
2020-12-15,TLAL,81.81818181818181,8.181818181818182,5,8,11
2020-12-15,NPK,72.91666666666667,25,6,2,4
2020-12-15,NPAS,68.05555555555556,13.88888888888889,6,2,6
2020-12-15,NPAL,91.2281,5.2631578947368425,6,2,19
2020-12-15,NPAS,65,16.666666666666668,6,2,5
2020-12-14,TLK,52.5,17.5,6,10,4
2020-12-14,TLAL,83.125,7.708333333333333,5,8,12
2020-12-14,NPAL,70.83333333333333,15.277777777777779,6,2,6
2020-12-14,NPAL,89.28571428571429,4.761904761904762,6,2,21
2020-12-14,NPAS,72.22222222222223,15.277777777777779,6,2,6
2020-12-14,NPAL,84.0909,9.090909090909092,6,2,11
2020-12-14,TLAS,79.596,8.080808080808081,5,9,11
2020-12-14,TLAL,82.27272727272727,8.409090909090908,5,8,11
2020-12-14,NPAL,93.22916666666667,6.25,6,2,16
2020-12-14,TLAL,82.91666666666667,7.708333333333333,5,8,12
2020-12-14,NPAL,91.66666666666667,7.6923076923076925,6,2,13
2020-12-14,TLAL,91.15384615384616,7.6923076923076925,5,8,13
2020-12-14,NPAS,73.33333333333333,18.333333333333332,6,2,5
2020-12-14,TLAL,85.38461538461539,7.115384615384615,5,8,13
2020-12-14,NPAL,70.83333333333333,15.277777777777779,6,2,6
2020-12-14,TLAL,93.57142857142857,4.761904761904762,5,8,21
2020-12-14,NPAL,63.333333333333336,16.666666666666668,6,2,5
2020-12-14,NPK,68.75,22.916666666666668,6,2,4
2020-12-14,NPAL,78.70370370370371,10.185185185185185,6,2,9
2020-12-14,NPAS,65,16.666666666666668,6,2,5
2020-12-14,NPK,55.55555555555556,27.77777777777778,6,2,3
2020-12-14,TLAS,80.404,8.080808080808081,5,9,11
2020-12-14,TLAL,80.68181818181819,8.181818181818182,5,8,11
2020-12-13,TLK,74.58333333333333,25,6,10,4
2020-12-13,TLAL,85.9091,8.636363636363637,5,8,11
2020-12-13,TLAS,83.43434343434343,8.484848484848484,5,9,11
